Cluster_norm,Cluster
Cluster-12187.1,Cluster_12187_1.p1
Cluster-12187.0,Cluster_12187_0.p1
Cluster-37647.6,Cluster_37647_6.p1
Cluster-37647.5,Cluster_37647_5.p1
Cluster-37647.4,Cluster_37647_4.p1
Cluster-37647.3,Cluster_37647_3.p1
Cluster-38709.0,Cluster_38709_0.p1
Cluster-37647.1,Cluster_37647_1.p1
Cluster-37647.0,Cluster_37647_0.p1
Cluster-37756.0,Cluster_37756_0.p1
Cluster-37756.0,Cluster_37756_0.p2
Cluster-47516.0,Cluster_47516_0.p1
Cluster-59530.0,Cluster_59530_0.p1
Cluster-22846.4,Cluster_22846_4.p1
Cluster-43814.0,Cluster_43814_0.p1
Cluster-43814.0,Cluster_43814_0.p2
Cluster-47475.4,Cluster_47475_4.p1
Cluster-22518.1,Cluster_22518_1.p1
Cluster-47475.3,Cluster_47475_3.p1
Cluster-47475.3,Cluster_47475_3.p2
Cluster-47475.2,Cluster_47475_2.p1
Cluster-35040.0,Cluster_35040_0.p1
Cluster-62646.0,Cluster_62646_0.p1
Cluster-62646.0,Cluster_62646_0.p2
Cluster-62646.0,Cluster_62646_0.p3
Cluster-54076.0,Cluster_54076_0.p1
Cluster-41932.0,Cluster_41932_0.p1
Cluster-41932.0,Cluster_41932_0.p2
Cluster-34849.0,Cluster_34849_0.p1
Cluster-34849.0,Cluster_34849_0.p2
Cluster-49937.2,Cluster_49937_2.p1
Cluster-20416.0,Cluster_20416_0.p1
Cluster-41389.1,Cluster_41389_1.p1
Cluster-41389.1,Cluster_41389_1.p2
Cluster-41389.1,Cluster_41389_1.p3
Cluster-41389.1,Cluster_41389_1.p4
Cluster-41389.1,Cluster_41389_1.p5
Cluster-52598.2,Cluster_52598_2.p1
Cluster-24159.0,Cluster_24159_0.p1
Cluster-12839.0,Cluster_12839_0.p1
Cluster-12839.0,Cluster_12839_0.p2
Cluster-57242.0,Cluster_57242_0.p1
Cluster-60442.0,Cluster_60442_0.p1
Cluster-60442.0,Cluster_60442_0.p2
Cluster-29392.12,Cluster_29392_12.p1
Cluster-29392.12,Cluster_29392_12.p2
Cluster-29392.11,Cluster_29392_11.p1
Cluster-29392.11,Cluster_29392_11.p2
Cluster-29392.10,Cluster_29392_10.p1
Cluster-54859.5,Cluster_54859_5.p1
Cluster-54859.3,Cluster_54859_3.p1
Cluster-54859.3,Cluster_54859_3.p2
Cluster-54859.3,Cluster_54859_3.p3
Cluster-54859.2,Cluster_54859_2.p1
Cluster-54859.2,Cluster_54859_2.p2
Cluster-9229.0,Cluster_9229_0.p1
Cluster-45667.0,Cluster_45667_0.p1
Cluster-40427.1,Cluster_40427_1.p1
Cluster-40427.1,Cluster_40427_1.p2
Cluster-40427.1,Cluster_40427_1.p3
Cluster-7382.22,Cluster_7382_22.p1
Cluster-39463.2,Cluster_39463_2.p1
Cluster-39463.2,Cluster_39463_2.p2
Cluster-57484.0,Cluster_57484_0.p1
Cluster-59851.0,Cluster_59851_0.p1
Cluster-48938.0,Cluster_48938_0.p1
Cluster-42002.0,Cluster_42002_0.p1
Cluster-42002.0,Cluster_42002_0.p2
Cluster-13939.1,Cluster_13939_1.p1
Cluster-13939.1,Cluster_13939_1.p2
Cluster-13939.2,Cluster_13939_2.p1
Cluster-13939.2,Cluster_13939_2.p2
Cluster-59954.0,Cluster_59954_0.p1
Cluster-31778.0,Cluster_31778_0.p1
Cluster-31778.0,Cluster_31778_0.p2
Cluster-43208.3,Cluster_43208_3.p1
Cluster-60449.0,Cluster_60449_0.p1
Cluster-43138.0,Cluster_43138_0.p1
Cluster-43138.0,Cluster_43138_0.p2
Cluster-43138.0,Cluster_43138_0.p3
Cluster-43138.0,Cluster_43138_0.p4
Cluster-43138.0,Cluster_43138_0.p5
Cluster-43138.0,Cluster_43138_0.p6
Cluster-62655.0,Cluster_62655_0.p1
Cluster-40032.1,Cluster_40032_1.p1
Cluster-40032.1,Cluster_40032_1.p2
Cluster-40032.0,Cluster_40032_0.p1
Cluster-40032.0,Cluster_40032_0.p2
Cluster-52781.0,Cluster_52781_0.p1
Cluster-1096.11,Cluster_1096_11.p1
Cluster-52567.1,Cluster_52567_1.p1
Cluster-52567.1,Cluster_52567_1.p2
Cluster-52567.0,Cluster_52567_0.p1
Cluster-52567.0,Cluster_52567_0.p2
Cluster-52567.0,Cluster_52567_0.p3
Cluster-28683.0,Cluster_28683_0.p1
Cluster-23806.0,Cluster_23806_0.p1
Cluster-23806.0,Cluster_23806_0.p2
Cluster-45243.0,Cluster_45243_0.p1
Cluster-43783.5,Cluster_43783_5.p1
Cluster-43505.0,Cluster_43505_0.p1
Cluster-43505.0,Cluster_43505_0.p2
Cluster-60618.0,Cluster_60618_0.p1
Cluster-60618.0,Cluster_60618_0.p2
Cluster-50933.1,Cluster_50933_1.p1
Cluster-60384.0,Cluster_60384_0.p1
Cluster-55928.1,Cluster_55928_1.p1
Cluster-55928.0,Cluster_55928_0.p1
Cluster-55928.0,Cluster_55928_0.p2
Cluster-1798.5,Cluster_1798_5.p1
Cluster-29788.1,Cluster_29788_1.p1
Cluster-19629.0,Cluster_19629_0.p1
Cluster-37530.1,Cluster_37530_1.p1
Cluster-41683.0,Cluster_41683_0.p1
Cluster-45481.0,Cluster_45481_0.p1
Cluster-10993.8,Cluster_10993_8.p1
Cluster-10993.8,Cluster_10993_8.p2
Cluster-21855.2,Cluster_21855_2.p1
Cluster-21855.2,Cluster_21855_2.p2
Cluster-21855.2,Cluster_21855_2.p3
Cluster-21855.2,Cluster_21855_2.p4
Cluster-21855.2,Cluster_21855_2.p5
Cluster-21855.2,Cluster_21855_2.p6
Cluster-10993.1,Cluster_10993_1.p1
Cluster-10993.2,Cluster_10993_2.p1
Cluster-10993.2,Cluster_10993_2.p2
Cluster-10993.3,Cluster_10993_3.p1
Cluster-10993.3,Cluster_10993_3.p2
Cluster-19280.0,Cluster_19280_0.p1
Cluster-10993.6,Cluster_10993_6.p1
Cluster-10993.6,Cluster_10993_6.p2
Cluster-10993.7,Cluster_10993_7.p1
Cluster-10993.7,Cluster_10993_7.p2
Cluster-21855.0,Cluster_21855_0.p1
Cluster-21855.0,Cluster_21855_0.p2
Cluster-41772.0,Cluster_41772_0.p1
Cluster-41772.0,Cluster_41772_0.p2
Cluster-48522.0,Cluster_48522_0.p1
Cluster-48522.0,Cluster_48522_0.p2
Cluster-48522.0,Cluster_48522_0.p3
Cluster-48522.0,Cluster_48522_0.p4
Cluster-55933.3,Cluster_55933_3.p1
Cluster-31842.45,Cluster_31842_45.p1
Cluster-31842.44,Cluster_31842_44.p1
Cluster-31842.43,Cluster_31842_43.p1
Cluster-30660.1,Cluster_30660_1.p1
Cluster-59926.0,Cluster_59926_0.p1
Cluster-59926.0,Cluster_59926_0.p2
Cluster-4924.0,Cluster_4924_0.p1
Cluster-16658.0,Cluster_16658_0.p1
Cluster-53757.0,Cluster_53757_0.p1
Cluster-38153.0,Cluster_38153_0.p1
Cluster-41970.3,Cluster_41970_3.p1
Cluster-21767.0,Cluster_21767_0.p1
Cluster-21767.0,Cluster_21767_0.p2
Cluster-21767.0,Cluster_21767_0.p3
Cluster-57099.0,Cluster_57099_0.p1
Cluster-49082.0,Cluster_49082_0.p1
Cluster-49082.0,Cluster_49082_0.p2
Cluster-57099.1,Cluster_57099_1.p1
Cluster-39662.2,Cluster_39662_2.p1
Cluster-39662.3,Cluster_39662_3.p1
Cluster-39662.0,Cluster_39662_0.p1
Cluster-62863.0,Cluster_62863_0.p1
Cluster-29490.0,Cluster_29490_0.p1
Cluster-38609.0,Cluster_38609_0.p1
Cluster-38609.0,Cluster_38609_0.p2
Cluster-38609.1,Cluster_38609_1.p1
Cluster-38609.1,Cluster_38609_1.p2
Cluster-19396.0,Cluster_19396_0.p1
Cluster-19396.0,Cluster_19396_0.p2
Cluster-19396.0,Cluster_19396_0.p3
Cluster-19396.0,Cluster_19396_0.p4
Cluster-31390.0,Cluster_31390_0.p1
Cluster-31390.0,Cluster_31390_0.p2
Cluster-19481.1,Cluster_19481_1.p1
Cluster-19481.1,Cluster_19481_1.p2
Cluster-19481.1,Cluster_19481_1.p3
Cluster-19481.1,Cluster_19481_1.p4
Cluster-19481.1,Cluster_19481_1.p5
Cluster-10306.1,Cluster_10306_1.p1
Cluster-10306.1,Cluster_10306_1.p2
Cluster-45789.1,Cluster_45789_1.p1
Cluster-54028.0,Cluster_54028_0.p1
Cluster-54028.0,Cluster_54028_0.p2
Cluster-58303.0,Cluster_58303_0.p1
Cluster-45826.1,Cluster_45826_1.p1
Cluster-45826.1,Cluster_45826_1.p2
Cluster-45826.1,Cluster_45826_1.p3
Cluster-20221.0,Cluster_20221_0.p1
Cluster-18736.0,Cluster_18736_0.p1
Cluster-12593.0,Cluster_12593_0.p1
Cluster-34245.0,Cluster_34245_0.p1
Cluster-34245.0,Cluster_34245_0.p2
Cluster-41023.3,Cluster_41023_3.p1
Cluster-41023.3,Cluster_41023_3.p2
Cluster-41023.0,Cluster_41023_0.p1
Cluster-41023.0,Cluster_41023_0.p2
Cluster-39169.0,Cluster_39169_0.p1
Cluster-39169.0,Cluster_39169_0.p2
Cluster-21864.0,Cluster_21864_0.p1
Cluster-5555.1,Cluster_5555_1.p1
Cluster-45072.0,Cluster_45072_0.p1
Cluster-45072.0,Cluster_45072_0.p2
Cluster-45072.0,Cluster_45072_0.p3
Cluster-16081.0,Cluster_16081_0.p1
Cluster-33978.0,Cluster_33978_0.p1
Cluster-21328.4,Cluster_21328_4.p1
Cluster-21328.0,Cluster_21328_0.p1
Cluster-21328.1,Cluster_21328_1.p1
Cluster-37813.0,Cluster_37813_0.p1
Cluster-47307.0,Cluster_47307_0.p1
Cluster-47307.0,Cluster_47307_0.p2
Cluster-55297.2,Cluster_55297_2.p1
Cluster-53803.0,Cluster_53803_0.p1
Cluster-53803.0,Cluster_53803_0.p2
Cluster-53803.0,Cluster_53803_0.p3
Cluster-53803.0,Cluster_53803_0.p4
Cluster-53803.0,Cluster_53803_0.p5
Cluster-32235.0,Cluster_32235_0.p1
Cluster-32235.0,Cluster_32235_0.p2
Cluster-47286.1,Cluster_47286_1.p1
Cluster-47286.0,Cluster_47286_0.p1
Cluster-47286.2,Cluster_47286_2.p1
Cluster-52210.0,Cluster_52210_0.p1
Cluster-59624.0,Cluster_59624_0.p1
Cluster-59624.0,Cluster_59624_0.p2
Cluster-59624.0,Cluster_59624_0.p3
Cluster-59624.1,Cluster_59624_1.p1
Cluster-32743.0,Cluster_32743_0.p1
Cluster-45029.0,Cluster_45029_0.p1
Cluster-55759.0,Cluster_55759_0.p1
Cluster-55759.0,Cluster_55759_0.p2
Cluster-53041.1,Cluster_53041_1.p1
Cluster-53041.1,Cluster_53041_1.p2
Cluster-53041.1,Cluster_53041_1.p3
Cluster-37089.0,Cluster_37089_0.p1
Cluster-37089.0,Cluster_37089_0.p2
Cluster-37089.0,Cluster_37089_0.p3
Cluster-56078.2,Cluster_56078_2.p1
Cluster-56078.2,Cluster_56078_2.p2
Cluster-16939.0,Cluster_16939_0.p1
Cluster-35481.1,Cluster_35481_1.p1
Cluster-35481.1,Cluster_35481_1.p2
Cluster-35481.0,Cluster_35481_0.p1
Cluster-19910.0,Cluster_19910_0.p1
Cluster-44679.1,Cluster_44679_1.p1
Cluster-27125.0,Cluster_27125_0.p1
Cluster-51298.0,Cluster_51298_0.p1
Cluster-51298.0,Cluster_51298_0.p2
Cluster-51298.0,Cluster_51298_0.p3
Cluster-18505.0,Cluster_18505_0.p1
Cluster-18505.0,Cluster_18505_0.p2
Cluster-62284.0,Cluster_62284_0.p1
Cluster-61385.0,Cluster_61385_0.p1
Cluster-42328.0,Cluster_42328_0.p1
Cluster-42328.0,Cluster_42328_0.p2
Cluster-42328.0,Cluster_42328_0.p3
Cluster-42328.0,Cluster_42328_0.p4
Cluster-50157.0,Cluster_50157_0.p1
Cluster-61204.0,Cluster_61204_0.p1
Cluster-61204.0,Cluster_61204_0.p2
Cluster-30027.15,Cluster_30027_15.p1
Cluster-30027.15,Cluster_30027_15.p2
Cluster-30027.15,Cluster_30027_15.p3
Cluster-49500.0,Cluster_49500_0.p1
Cluster-53342.0,Cluster_53342_0.p1
Cluster-38479.0,Cluster_38479_0.p1
Cluster-38479.0,Cluster_38479_0.p2
Cluster-11969.0,Cluster_11969_0.p1
Cluster-11969.1,Cluster_11969_1.p1
Cluster-18505.2,Cluster_18505_2.p1
Cluster-25059.1,Cluster_25059_1.p1
Cluster-49972.0,Cluster_49972_0.p1
Cluster-25059.0,Cluster_25059_0.p1
Cluster-55318.0,Cluster_55318_0.p1
Cluster-55318.0,Cluster_55318_0.p2
Cluster-23246.1,Cluster_23246_1.p1
Cluster-7777.0,Cluster_7777_0.p1
Cluster-42550.7,Cluster_42550_7.p1
Cluster-42550.7,Cluster_42550_7.p2
Cluster-42550.7,Cluster_42550_7.p3
Cluster-16432.0,Cluster_16432_0.p1
Cluster-48419.0,Cluster_48419_0.p1
Cluster-48419.1,Cluster_48419_1.p1
Cluster-37234.0,Cluster_37234_0.p1
Cluster-42550.3,Cluster_42550_3.p1
Cluster-42550.3,Cluster_42550_3.p2
Cluster-42550.3,Cluster_42550_3.p3
Cluster-39426.0,Cluster_39426_0.p1
Cluster-39426.0,Cluster_39426_0.p2
Cluster-39426.1,Cluster_39426_1.p1
Cluster-52471.0,Cluster_52471_0.p1
Cluster-39079.0,Cluster_39079_0.p1
Cluster-39079.1,Cluster_39079_1.p1
Cluster-20399.10,Cluster_20399_10.p1
Cluster-35829.3,Cluster_35829_3.p1
Cluster-35829.2,Cluster_35829_2.p1
Cluster-35829.7,Cluster_35829_7.p1
Cluster-34137.0,Cluster_34137_0.p1
Cluster-13429.0,Cluster_13429_0.p1
Cluster-40663.4,Cluster_40663_4.p1
Cluster-32575.0,Cluster_32575_0.p1
Cluster-40663.2,Cluster_40663_2.p1
Cluster-40663.2,Cluster_40663_2.p2
Cluster-40663.2,Cluster_40663_2.p3
Cluster-40663.2,Cluster_40663_2.p4
Cluster-40663.2,Cluster_40663_2.p5
Cluster-40663.1,Cluster_40663_1.p1
Cluster-40663.1,Cluster_40663_1.p2
Cluster-40663.1,Cluster_40663_1.p3
Cluster-40663.1,Cluster_40663_1.p4
Cluster-40663.0,Cluster_40663_0.p1
Cluster-40663.0,Cluster_40663_0.p2
Cluster-40663.0,Cluster_40663_0.p3
Cluster-30901.1,Cluster_30901_1.p1
Cluster-52703.0,Cluster_52703_0.p1
Cluster-34292.0,Cluster_34292_0.p1
Cluster-14746.0,Cluster_14746_0.p1
Cluster-49408.1,Cluster_49408_1.p1
Cluster-49408.1,Cluster_49408_1.p2
Cluster-23937.0,Cluster_23937_0.p1
Cluster-23937.0,Cluster_23937_0.p2
Cluster-50754.0,Cluster_50754_0.p1
Cluster-50754.0,Cluster_50754_0.p2
Cluster-50754.0,Cluster_50754_0.p3
Cluster-21543.1,Cluster_21543_1.p1
Cluster-21543.1,Cluster_21543_1.p2
Cluster-21543.0,Cluster_21543_0.p1
Cluster-21543.0,Cluster_21543_0.p2
Cluster-41353.2,Cluster_41353_2.p1
Cluster-41353.2,Cluster_41353_2.p2
Cluster-41353.3,Cluster_41353_3.p1
Cluster-41353.3,Cluster_41353_3.p2
Cluster-55571.4,Cluster_55571_4.p1
Cluster-55571.4,Cluster_55571_4.p2
Cluster-45452.0,Cluster_45452_0.p1
Cluster-45452.0,Cluster_45452_0.p2
Cluster-45452.0,Cluster_45452_0.p3
Cluster-45452.0,Cluster_45452_0.p4
Cluster-45452.0,Cluster_45452_0.p5
Cluster-21215.0,Cluster_21215_0.p1
Cluster-60932.0,Cluster_60932_0.p1
Cluster-49342.5,Cluster_49342_5.p1
Cluster-28297.0,Cluster_28297_0.p1
Cluster-20847.1,Cluster_20847_1.p1
Cluster-20847.0,Cluster_20847_0.p1
Cluster-55836.0,Cluster_55836_0.p1
Cluster-55836.0,Cluster_55836_0.p2
Cluster-51347.0,Cluster_51347_0.p1
Cluster-45933.6,Cluster_45933_6.p1
Cluster-5455.2,Cluster_5455_2.p1
Cluster-5455.2,Cluster_5455_2.p2
Cluster-5455.2,Cluster_5455_2.p3
Cluster-5455.3,Cluster_5455_3.p1
Cluster-5455.3,Cluster_5455_3.p2
Cluster-5455.3,Cluster_5455_3.p3
Cluster-5455.4,Cluster_5455_4.p1
Cluster-5455.4,Cluster_5455_4.p2
Cluster-5455.4,Cluster_5455_4.p3
Cluster-5455.5,Cluster_5455_5.p1
Cluster-5455.5,Cluster_5455_5.p2
Cluster-5455.5,Cluster_5455_5.p3
Cluster-45334.1,Cluster_45334_1.p1
Cluster-45334.0,Cluster_45334_0.p1
Cluster-5374.0,Cluster_5374_0.p1
Cluster-5374.1,Cluster_5374_1.p1
Cluster-31084.0,Cluster_31084_0.p1
Cluster-7818.0,Cluster_7818_0.p1
Cluster-7818.0,Cluster_7818_0.p2
Cluster-7818.0,Cluster_7818_0.p3
Cluster-12412.0,Cluster_12412_0.p1
Cluster-12412.0,Cluster_12412_0.p2
Cluster-12412.1,Cluster_12412_1.p1
Cluster-12412.1,Cluster_12412_1.p2
Cluster-42695.3,Cluster_42695_3.p1
Cluster-42695.3,Cluster_42695_3.p2
Cluster-5715.1,Cluster_5715_1.p1
Cluster-5715.1,Cluster_5715_1.p2
Cluster-5715.1,Cluster_5715_1.p3
Cluster-57192.0,Cluster_57192_0.p1
Cluster-57192.1,Cluster_57192_1.p1
Cluster-16793.0,Cluster_16793_0.p1
Cluster-16793.0,Cluster_16793_0.p2
Cluster-34616.0,Cluster_34616_0.p1
Cluster-34616.0,Cluster_34616_0.p2
Cluster-34616.0,Cluster_34616_0.p3
Cluster-34616.1,Cluster_34616_1.p1
Cluster-34686.0,Cluster_34686_0.p1
Cluster-57060.0,Cluster_57060_0.p1
Cluster-57060.0,Cluster_57060_0.p2
Cluster-57060.1,Cluster_57060_1.p1
Cluster-52114.0,Cluster_52114_0.p1
Cluster-52114.0,Cluster_52114_0.p2
Cluster-60537.0,Cluster_60537_0.p1
Cluster-46651.0,Cluster_46651_0.p1
Cluster-46651.0,Cluster_46651_0.p2
Cluster-8208.1,Cluster_8208_1.p1
Cluster-8208.0,Cluster_8208_0.p1
Cluster-38357.0,Cluster_38357_0.p1
Cluster-55110.0,Cluster_55110_0.p1
Cluster-55110.0,Cluster_55110_0.p2
Cluster-55110.0,Cluster_55110_0.p3
Cluster-55110.0,Cluster_55110_0.p4
Cluster-22150.1,Cluster_22150_1.p1
Cluster-39680.6,Cluster_39680_6.p1
Cluster-39680.6,Cluster_39680_6.p2
Cluster-39680.7,Cluster_39680_7.p1
Cluster-39680.7,Cluster_39680_7.p2
Cluster-39680.4,Cluster_39680_4.p1
Cluster-39680.4,Cluster_39680_4.p2
Cluster-39680.5,Cluster_39680_5.p1
Cluster-39680.5,Cluster_39680_5.p2
Cluster-39680.2,Cluster_39680_2.p1
Cluster-39680.2,Cluster_39680_2.p2
Cluster-39680.3,Cluster_39680_3.p1
Cluster-39680.3,Cluster_39680_3.p2
Cluster-13774.8,Cluster_13774_8.p1
Cluster-13774.9,Cluster_13774_9.p1
Cluster-13774.9,Cluster_13774_9.p2
Cluster-13774.9,Cluster_13774_9.p3
Cluster-40326.7,Cluster_40326_7.p1
Cluster-40326.7,Cluster_40326_7.p2
Cluster-61943.0,Cluster_61943_0.p1
Cluster-60111.0,Cluster_60111_0.p1
Cluster-33856.1,Cluster_33856_1.p1
Cluster-33856.1,Cluster_33856_1.p2
Cluster-33856.1,Cluster_33856_1.p3
Cluster-33856.0,Cluster_33856_0.p1
Cluster-33856.0,Cluster_33856_0.p2
Cluster-23153.2,Cluster_23153_2.p1
Cluster-36200.0,Cluster_36200_0.p1
Cluster-36200.0,Cluster_36200_0.p2
Cluster-36200.0,Cluster_36200_0.p3
Cluster-41894.0,Cluster_41894_0.p1
Cluster-40272.7,Cluster_40272_7.p1
Cluster-40272.7,Cluster_40272_7.p2
Cluster-51128.0,Cluster_51128_0.p1
Cluster-51128.0,Cluster_51128_0.p2
Cluster-51128.0,Cluster_51128_0.p3
Cluster-43458.0,Cluster_43458_0.p1
Cluster-43458.0,Cluster_43458_0.p2
Cluster-43458.0,Cluster_43458_0.p3
Cluster-61005.0,Cluster_61005_0.p1
Cluster-61005.0,Cluster_61005_0.p2
Cluster-61005.0,Cluster_61005_0.p3
Cluster-44640.4,Cluster_44640_4.p1
Cluster-44640.0,Cluster_44640_0.p1
Cluster-44640.0,Cluster_44640_0.p2
Cluster-44640.1,Cluster_44640_1.p1
Cluster-39984.1,Cluster_39984_1.p1
Cluster-39984.0,Cluster_39984_0.p1
Cluster-40142.3,Cluster_40142_3.p1
Cluster-40142.3,Cluster_40142_3.p2
Cluster-40142.3,Cluster_40142_3.p3
Cluster-40142.3,Cluster_40142_3.p4
Cluster-40142.3,Cluster_40142_3.p5
Cluster-40142.3,Cluster_40142_3.p6
Cluster-40142.3,Cluster_40142_3.p7
Cluster-40142.3,Cluster_40142_3.p8
Cluster-40142.3,Cluster_40142_3.p9
Cluster-40142.3,Cluster_40142_3.p10
Cluster-40142.3,Cluster_40142_3.p11
Cluster-40142.3,Cluster_40142_3.p12
Cluster-40142.2,Cluster_40142_2.p1
Cluster-40142.2,Cluster_40142_2.p2
Cluster-40142.2,Cluster_40142_2.p3
Cluster-40142.1,Cluster_40142_1.p1
Cluster-40142.1,Cluster_40142_1.p2
Cluster-40142.1,Cluster_40142_1.p3
Cluster-40142.1,Cluster_40142_1.p4
Cluster-40142.1,Cluster_40142_1.p5
Cluster-40142.1,Cluster_40142_1.p6
Cluster-40142.0,Cluster_40142_0.p1
Cluster-44667.3,Cluster_44667_3.p1
Cluster-44667.3,Cluster_44667_3.p2
Cluster-44667.3,Cluster_44667_3.p3
Cluster-44667.2,Cluster_44667_2.p1
Cluster-44667.2,Cluster_44667_2.p2
Cluster-44667.1,Cluster_44667_1.p1
Cluster-44667.0,Cluster_44667_0.p1
Cluster-56495.2,Cluster_56495_2.p1
Cluster-34962.0,Cluster_34962_0.p1
Cluster-11926.0,Cluster_11926_0.p1
Cluster-16726.0,Cluster_16726_0.p1
Cluster-33083.0,Cluster_33083_0.p1
Cluster-34423.1,Cluster_34423_1.p1
Cluster-34423.1,Cluster_34423_1.p2
Cluster-34423.1,Cluster_34423_1.p3
Cluster-4142.7,Cluster_4142_7.p1
Cluster-34423.6,Cluster_34423_6.p1
Cluster-34423.6,Cluster_34423_6.p2
Cluster-18627.8,Cluster_18627_8.p1
Cluster-34423.7,Cluster_34423_7.p1
Cluster-34423.7,Cluster_34423_7.p2
Cluster-34423.7,Cluster_34423_7.p3
Cluster-41810.1,Cluster_41810_1.p1
Cluster-7363.0,Cluster_7363_0.p1
Cluster-34423.4,Cluster_34423_4.p1
Cluster-34423.4,Cluster_34423_4.p2
Cluster-34423.4,Cluster_34423_4.p3
Cluster-40436.1,Cluster_40436_1.p1
Cluster-40436.0,Cluster_40436_0.p1
Cluster-58733.0,Cluster_58733_0.p1
Cluster-38116.1,Cluster_38116_1.p1
Cluster-38116.0,Cluster_38116_0.p1
Cluster-40567.0,Cluster_40567_0.p1
Cluster-40567.0,Cluster_40567_0.p2
Cluster-40567.0,Cluster_40567_0.p3
Cluster-60533.1,Cluster_60533_1.p1
Cluster-38662.0,Cluster_38662_0.p1
Cluster-31171.0,Cluster_31171_0.p1
Cluster-22880.0,Cluster_22880_0.p1
Cluster-22880.0,Cluster_22880_0.p2
Cluster-22880.0,Cluster_22880_0.p3
Cluster-22880.1,Cluster_22880_1.p1
Cluster-22880.1,Cluster_22880_1.p2
Cluster-40264.0,Cluster_40264_0.p1
Cluster-40264.0,Cluster_40264_0.p2
Cluster-40264.0,Cluster_40264_0.p3
Cluster-40264.2,Cluster_40264_2.p1
Cluster-40264.2,Cluster_40264_2.p2
Cluster-40264.2,Cluster_40264_2.p3
Cluster-34848.0,Cluster_34848_0.p1
Cluster-34848.0,Cluster_34848_0.p2
Cluster-40264.4,Cluster_40264_4.p1
Cluster-40264.4,Cluster_40264_4.p2
Cluster-40264.5,Cluster_40264_5.p1
Cluster-40264.5,Cluster_40264_5.p2
Cluster-40264.5,Cluster_40264_5.p3
Cluster-40264.5,Cluster_40264_5.p4
Cluster-37020.0,Cluster_37020_0.p1
Cluster-37020.1,Cluster_37020_1.p1
Cluster-37020.1,Cluster_37020_1.p2
Cluster-35330.1,Cluster_35330_1.p1
Cluster-35330.1,Cluster_35330_1.p2
Cluster-55565.2,Cluster_55565_2.p1
Cluster-27526.0,Cluster_27526_0.p1
Cluster-55565.3,Cluster_55565_3.p1
Cluster-23037.0,Cluster_23037_0.p1
Cluster-59850.0,Cluster_59850_0.p1
Cluster-59850.0,Cluster_59850_0.p2
Cluster-59850.0,Cluster_59850_0.p3
Cluster-21735.2,Cluster_21735_2.p1
Cluster-21735.3,Cluster_21735_3.p1
Cluster-21735.3,Cluster_21735_3.p2
Cluster-21735.3,Cluster_21735_3.p3
Cluster-21735.0,Cluster_21735_0.p1
Cluster-21735.0,Cluster_21735_0.p2
Cluster-21735.0,Cluster_21735_0.p3
Cluster-21735.1,Cluster_21735_1.p1
Cluster-21735.1,Cluster_21735_1.p2
Cluster-21735.1,Cluster_21735_1.p3
Cluster-36412.0,Cluster_36412_0.p1
Cluster-55450.1,Cluster_55450_1.p1
Cluster-55450.1,Cluster_55450_1.p2
Cluster-55450.0,Cluster_55450_0.p1
Cluster-55450.0,Cluster_55450_0.p2
Cluster-55450.0,Cluster_55450_0.p3
Cluster-55450.0,Cluster_55450_0.p4
Cluster-44376.1,Cluster_44376_1.p1
Cluster-42704.1,Cluster_42704_1.p1
Cluster-42704.1,Cluster_42704_1.p2
Cluster-42704.1,Cluster_42704_1.p3
Cluster-42704.1,Cluster_42704_1.p4
Cluster-41682.0,Cluster_41682_0.p1
Cluster-41682.0,Cluster_41682_0.p2
Cluster-57721.0,Cluster_57721_0.p1
Cluster-37014.0,Cluster_37014_0.p1
Cluster-24737.31,Cluster_24737_31.p1
Cluster-24737.33,Cluster_24737_33.p1
Cluster-24737.32,Cluster_24737_32.p1
Cluster-24737.35,Cluster_24737_35.p1
Cluster-24737.39,Cluster_24737_39.p1
Cluster-29046.0,Cluster_29046_0.p1
Cluster-42567.3,Cluster_42567_3.p1
Cluster-42584.0,Cluster_42584_0.p1
Cluster-42313.1,Cluster_42313_1.p1
Cluster-42313.0,Cluster_42313_0.p1
Cluster-44913.0,Cluster_44913_0.p1
Cluster-44913.0,Cluster_44913_0.p2
Cluster-55718.0,Cluster_55718_0.p1
Cluster-20689.0,Cluster_20689_0.p1
Cluster-20689.2,Cluster_20689_2.p1
Cluster-36301.3,Cluster_36301_3.p1
Cluster-36301.2,Cluster_36301_2.p1
Cluster-36301.1,Cluster_36301_1.p1
Cluster-36301.7,Cluster_36301_7.p1
Cluster-36301.6,Cluster_36301_6.p1
Cluster-36301.5,Cluster_36301_5.p1
Cluster-36301.5,Cluster_36301_5.p2
Cluster-36301.4,Cluster_36301_4.p1
Cluster-36301.9,Cluster_36301_9.p1
Cluster-36301.8,Cluster_36301_8.p1
Cluster-36301.8,Cluster_36301_8.p2
Cluster-18893.9,Cluster_18893_9.p1
Cluster-18893.9,Cluster_18893_9.p2
Cluster-18893.8,Cluster_18893_8.p1
Cluster-18893.8,Cluster_18893_8.p2
Cluster-18893.8,Cluster_18893_8.p3
Cluster-18893.1,Cluster_18893_1.p1
Cluster-18893.0,Cluster_18893_0.p1
Cluster-18893.3,Cluster_18893_3.p1
Cluster-18893.3,Cluster_18893_3.p2
Cluster-18893.2,Cluster_18893_2.p1
Cluster-18893.5,Cluster_18893_5.p1
Cluster-18893.5,Cluster_18893_5.p2
Cluster-18893.4,Cluster_18893_4.p1
